StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Consent,Prolific ID,STATUS,Public Sector,Public Sector_DO,Budgeting,Budgeting_DO,Safety Buffer,Safety Buffer_DO,Scenario1_Answer_1,Scenario1_Explainer,Scenario1_ComprCheck,AI_Updates_1,AI_Resubmission13_1,AI_Resubmission14,NoAI_Updates_1,NoAI_Resubmission13_1,NoAI_Resubmission14,Manip_Check,WorkExp_1,Your Background,Feedback,PROLIFIC_PID,FL_23_DO,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50,Unnamed: 51,Unnamed: 52,Unnamed: 53,Unnamed: 54,Unnamed: 55,Unnamed: 56,Unnamed: 57,Unnamed: 58,Unnamed: 59,Unnamed: 60,Unnamed: 61,Unnamed: 62,Unnamed: 63,Unnamed: 64,Unnamed: 65,Unnamed: 66,Unnamed: 67,Unnamed: 68,Unnamed: 69,Unnamed: 70,Unnamed: 71,Unnamed: 72,Unnamed: 73,Unnamed: 74,Scenario1_FinalAnswer
08/03/2024 16:06,08/03/2024 16:13,IP Address,147.161.224.171,100,434,TRUE,08/03/2024 16:13,R_5a99McAsL01NODk,,,,,51.5074,-0.1196,anonymous,EN,"Yes, I consent to participate",62d59b380be0866cf039e0ee,AWAITING REVIEW,Plan their financial capital need,Plan their financial capital need|Reduce internal communications|Forecast citizen wellbeing,Budgeting helps to improve resource planning,Budgeting completely ignores the performance of the past|Budgeting helps to improve resource planning|Budgeting helps to market an organization to its customers,Budgeting expenses higher than expected,Budgeting expenses higher than expected|Budgeting expenses lower than expected|Refraining from any budgeting activities,181475,"The actual expenses has never gone above 200,000 and I felt the previous years there was a significant buffer there that could be used more effectively.  Setting a conservative budget should allow for the buffer to be used and at the same time not plunge the city into debt. ",132033,I will stick to my budgeted expenses,,,,,,Yes,21,customer services advisor,,62d59b380be0866cf039e0ee,FL_74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,181475
08/03/2024 16:04,08/03/2024 16:13,IP Address,198.96.180.245,100,514,TRUE,08/03/2024 16:13,R_1oNFSb3FDSk85sB,,,,,43.6836,-79.3732,anonymous,EN,"Yes, I consent to participate",6567bb30f2b91aefa2714651,AWAITING REVIEW,Plan their financial capital need,Forecast citizen wellbeing|Reduce internal communications|Plan their financial capital need,Budgeting helps to improve resource planning,Budgeting helps to market an organization to its customers|Budgeting helps to improve resource planning|Budgeting completely ignores the performance of the past,Budgeting expenses higher than expected,Refraining from any budgeting activities|Budgeting expenses lower than expected|Budgeting expenses higher than expected,190322,"Y9's expenses were well below the past 5 years average expenses, so to ensure that this was not just a one off drop, I used an average of actual expenses for the past 3 years plus a safety buffer also of the approximate average safety buffer over the past 3 years. As per the instructions citizens like to see actual expenses come in under budget, so allocating a budget higher then expected increases the odds of that happening without going too high to cut into other city expenses. ",132033,I will stick to my budgeted expenses,,,,,,Yes,10,Compliance manager for a wealth management firm. ,,6567bb30f2b91aefa2714651,FL_74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,190322
08/03/2024 16:04,08/03/2024 16:13,IP Address,149.170.83.33,100,569,TRUE,08/03/2024 16:13,R_2w5hdxXCYmMZyjc,,,,,53.4788,-2.2585,anonymous,EN,"Yes, I consent to participate",5b4f382f37f7a4000131a581,AWAITING REVIEW,Plan their financial capital need,Forecast citizen wellbeing|Reduce internal communications|Plan their financial capital need,Budgeting helps to improve resource planning,Budgeting helps to market an organization to its customers|Budgeting helps to improve resource planning|Budgeting completely ignores the performance of the past,Budgeting expenses higher than expected,Refraining from any budgeting activities|Budgeting expenses lower than expected|Budgeting expenses higher than expected,177452,I wanted to build in enough of a buffer in order to budget for any unexpected expeses.,132033,I will stick to my budgeted expenses,,,,,,Yes,30,I work in Higher Education Admissions,,5b4f382f37f7a4000131a581,FL_74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,177452
08/03/2024 15:58,08/03/2024 16:13,IP Address,174.112.146.78,100,914,TRUE,08/03/2024 16:13,R_7e5tmALFETHkJGn,,,,,45.3431,-75.8291,anonymous,EN,"Yes, I consent to participate",65a3fee56f17beac9e7e6e9e,AWAITING REVIEW,Plan their financial capital need,Forecast citizen wellbeing|Reduce internal communications|Plan their financial capital need,Budgeting helps to improve resource planning,Budgeting helps to market an organization to its customers|Budgeting helps to improve resource planning|Budgeting completely ignores the performance of the past,Budgeting expenses higher than expected,Refraining from any budgeting activities|Budgeting expenses lower than expected|Budgeting expenses higher than expected,165389,"On average it seems that the budget for previous years is around $170,000. So it is safe to assume that my budget needs to be around this number. I also considered the fact that spending for year 9 ($132,033) is less than the actual spending for year 8 ($146, 703). Therefore there seems to be a small trend in that actual spending is going down for the last 2 years. I can assume that spending for year 10 may also decrease; however, to account for any unpredictable expenses I chose a figure of $165,389. The lowest amount of budget expenses in year 10 but still giving room for any unexpected costs. ",132033,I want to update my budgeted expenses,150375,"I decided to drop the figure more after seeing the AI's proposal I still want to give room for any unexpected expenses so I believe the figure 150,375 is a safe option to go for.",,,,Yes,4,I worked in retail as a sales associate. ,,65a3fee56f17beac9e7e6e9e,FL_74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150375
08/03/2024 15:56,08/03/2024 16:14,IP Address,82.10.72.39,100,1056,TRUE,08/03/2024 16:14,R_7V3IEhXDiI3VQmL,,,,,55.0101,-1.8818,anonymous,EN,"Yes, I consent to participate",575eab31862b0f0006cd7dec,AWAITING REVIEW,Plan their financial capital need,Forecast citizen wellbeing|Reduce internal communications|Plan their financial capital need,Budgeting helps to improve resource planning,Budgeting helps to market an organization to its customers|Budgeting helps to improve resource planning|Budgeting completely ignores the performance of the past,Budgeting expenses higher than expected,Refraining from any budgeting activities|Budgeting expenses lower than expected|Budgeting expenses higher than expected,165121,Expenditure rose steadily until year 7. Since then it has reduced at quite a rapid rate in successive years 8 and 9. Whilst it is reasonable to expect a continuing trend it is also prudent to expect that the reduction may slow down. i am therfore again reducing the budget but am building a provision in case the trend stops or suddenly reverses.,132033,,,,I will stick to my budgeted expenses,,,No,38,Principal Finance Officer for a local government service department.,"The difficulty was the scant information available to base the budget on. 
Also the wording near the start of the survey is a bit misleading as it describes the council's revenues when dealing with a capital expenditure.",575eab31862b0f0006cd7dec,FL_76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,165121
08/03/2024 16:02,08/03/2024 16:14,IP Address,67.208.52.209,100,686,TRUE,08/03/2024 16:14,R_2UBZkC9aPgo1osx,,,,,51.4964,-0.1224,anonymous,EN,"Yes, I consent to participate",63a799cde6527ca4f11bc7b2,AWAITING REVIEW,Plan their financial capital need,Plan their financial capital need|Reduce internal communications|Forecast citizen wellbeing,Budgeting helps to improve resource planning,Budgeting completely ignores the performance of the past|Budgeting helps to improve resource planning|Budgeting helps to market an organization to its customers,Budgeting expenses higher than expected,Budgeting expenses higher than expected|Budgeting expenses lower than expected|Refraining from any budgeting activities,180402,i have budgeted a higher amount compared to previous year as i expect to incur additional capital expenditures this year compared to the previous couple of years.,132033,,,,I will stick to my budgeted expenses,,,No,30,Healthcare management,,63a799cde6527ca4f11bc7b2,FL_76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,180402
08/03/2024 16:03,08/03/2024 16:14,IP Address,90.247.83.98,100,651,TRUE,08/03/2024 16:14,R_4kFSdkPNrex85CM,,,,,51.688,-0.3112,anonymous,EN,"Yes, I consent to participate",64517c6577e0f1230f87f59d,AWAITING REVIEW,Plan their financial capital need,Plan their financial capital need|Reduce internal communications|Forecast citizen wellbeing,Budgeting helps to improve resource planning,Budgeting completely ignores the performance of the past|Budgeting helps to improve resource planning|Budgeting helps to market an organization to its customers,Budgeting expenses higher than expected,Budgeting expenses higher than expected|Budgeting expenses lower than expected|Refraining from any budgeting activities,160295,"I budgeted less as it seems they are spending less each year recently, I then included a buffer amount ",132033,,,,I will stick to my budgeted expenses,,,No,35,IT Analyst,,64517c6577e0f1230f87f59d,FL_76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160295
08/03/2024 15:54,08/03/2024 16:14,IP Address,217.43.245.65,100,1257,TRUE,08/03/2024 16:14,R_21yiZFiQ48YNvYV,,,,,54.8317,-4.8992,anonymous,EN,"Yes, I consent to participate",5c84272563805a000149eeac,AWAITING REVIEW,Plan their financial capital need,Forecast citizen wellbeing|Reduce internal communications|Plan their financial capital need,Budgeting helps to improve resource planning,Budgeting helps to market an organization to its customers|Budgeting helps to improve resource planning|Budgeting completely ignores the performance of the past,Budgeting expenses higher than expected,Refraining from any budgeting activities|Budgeting expenses lower than expected|Budgeting expenses higher than expected,188713,Despite the downward trend year on year in budget costs I would build in a large marking of safety so  I chose a figure some 6 0r 7 percent above last years to give a hi chance of ending the year on an underspend which would be acceptable to taxpaying citizens,132033,I will stick to my budgeted expenses,,,,,,Yes,40,Manager Social Services,,5c84272563805a000149eeac,FL_74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,188713
08/03/2024 16:05,08/03/2024 16:15,IP Address,107.171.156.107,100,598,TRUE,08/03/2024 16:15,R_5Rrf0WMlOvQi7Yd,,,,,45.4827,-73.6447,anonymous,EN,"Yes, I consent to participate",5f5bb8b30093333399d6e01f,AWAITING REVIEW,Plan their financial capital need,Plan their financial capital need|Reduce internal communications|Forecast citizen wellbeing,Budgeting helps to improve resource planning,Budgeting completely ignores the performance of the past|Budgeting helps to improve resource planning|Budgeting helps to market an organization to its customers,Budgeting expenses higher than expected,Budgeting expenses higher than expected|Budgeting expenses lower than expected|Refraining from any budgeting activities,172895,"The actual expenses are decreasing every year, so if it is a trend then we can assume they will be at least equal as this year's or likely reduced. I am therefore setting the same amount as last year for budgeted expenses, which will leave us a buffer at least as big or hopefully bigger this year.",132033,I will stick to my budgeted expenses,,,,,,Yes,5,Not much of a professional background - I worked a lot of summer/student jobs but currently am a full time PhD Student,,5f5bb8b30093333399d6e01f,FL_74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,172895
08/03/2024 16:03,08/03/2024 16:15,IP Address,86.160.197.229,100,697,TRUE,08/03/2024 16:15,R_2CP0INri8kXiNpZ,,,,,53.3022,-2.2312,anonymous,EN,"Yes, I consent to participate",5c4a5c2d4d1b1e0001779e60,AWAITING REVIEW,Plan their financial capital need,Forecast citizen wellbeing|Reduce internal communications|Plan their financial capital need,Budgeting helps to improve resource planning,Budgeting helps to market an organization to its customers|Budgeting helps to improve resource planning|Budgeting completely ignores the performance of the past,Budgeting expenses higher than expected,Refraining from any budgeting activities|Budgeting expenses lower than expected|Budgeting expenses higher than expected,157078,"The optimum safety buffer would appear to be around 25,000. However as the actual expenses in Y9 were lower than any of the preceding years and we don't know what other factors may influence this, I have taken last year's actual expenses and allowed a slightly larger buffer on top of this",132033,,,,I will stick to my budgeted expenses,,,No,41,General Practitioner partner,,5c4a5c2d4d1b1e0001779e60,FL_76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,157078
08/03/2024 16:04,08/03/2024 16:15,IP Address,146.200.81.143,100,658,TRUE,08/03/2024 16:15,R_2MgkPaFEe0TgMm2,,,,,53.682,-2.9115,anonymous,EN,"Yes, I consent to participate",5e31e1632878161c9923f90e,AWAITING REVIEW,Plan their financial capital need,Plan their financial capital need|Reduce internal communications|Forecast citizen wellbeing,Budgeting helps to improve resource planning,Budgeting completely ignores the performance of the past|Budgeting helps to improve resource planning|Budgeting helps to market an organization to its customers,Budgeting expenses higher than expected,Budgeting expenses higher than expected|Budgeting expenses lower than expected|Refraining from any budgeting activities,159221,Actual expenses appear to be decreasing in recent years,132033,,,,I will stick to my budgeted expenses,,,No,40,University lecturer in psychology (retired),,5e31e1632878161c9923f90e,FL_76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159221
08/03/2024 15:59,08/03/2024 16:15,IP Address,174.94.34.215,100,958,TRUE,08/03/2024 16:15,R_1rI67t4h3vQgt7X,,,,,43.1291,-80.3295,anonymous,EN,"Yes, I consent to participate",5fd6818e16f7cb5b58d2178d,AWAITING REVIEW,Plan their financial capital need,Plan their financial capital need|Reduce internal communications|Forecast citizen wellbeing,Budgeting helps to improve resource planning,Budgeting completely ignores the performance of the past|Budgeting helps to improve resource planning|Budgeting helps to market an organization to its customers,Budgeting expenses higher than expected,Budgeting expenses higher than expected|Budgeting expenses lower than expected|Refraining from any budgeting activities,172627,I kept it around the same as last year as there has been a trend that there has been less and less actual expenses over the last few years. I didn't want to increase the budgeted expenses too high as that would be difficult to explain during the New Years meeting to all the citizens.,132033,I want to update my budgeted expenses,140188,I lowered the amount as the AI suggested that the buffer was really high. Having a really high buffer can also influence the budget of other important things that might be needed by the city.,,,,Yes,10,Photographer,,5fd6818e16f7cb5b58d2178d,FL_74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140188
08/03/2024 16:03,08/03/2024 16:16,IP Address,82.13.116.83,100,731,TRUE,08/03/2024 16:16,R_2H2xxU1K2f3ATr4,,,,,52.0435,1.1842,anonymous,EN,"Yes, I consent to participate",5fdaa8a67fa7c7779611d165,AWAITING REVIEW,Plan their financial capital need,Plan their financial capital need|Reduce internal communications|Forecast citizen wellbeing,Budgeting helps to improve resource planning,Budgeting completely ignores the performance of the past|Budgeting helps to improve resource planning|Budgeting helps to market an organization to its customers,Budgeting expenses higher than expected,Budgeting expenses higher than expected|Budgeting expenses lower than expected|Refraining from any budgeting activities,200241,"It is always best to budget more than actually needed ""just in case"". I do it as well with my budgeting, so if there are some surprises like broken washing machine, I know I will be able to handle it. ",132033,,,,I will stick to my budgeted expenses,,,No,9,I work for the NHS service for about 5 years now but previously I was a manager somewhere else.,,5fdaa8a67fa7c7779611d165,FL_76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200241
08/03/2024 16:07,08/03/2024 16:16,IP Address,5.71.218.92,100,571,TRUE,08/03/2024 16:16,R_4a9uUxFNxEDExTP,,,,,53.0477,-2.378,anonymous,EN,"Yes, I consent to participate",59dd90f6e75b450001a68dac,AWAITING REVIEW,Plan their financial capital need,Forecast citizen wellbeing|Reduce internal communications|Plan their financial capital need,Budgeting helps to improve resource planning,Budgeting helps to market an organization to its customers|Budgeting helps to improve resource planning|Budgeting completely ignores the performance of the past,Budgeting expenses higher than expected,Refraining from any budgeting activities|Budgeting expenses lower than expected|Budgeting expenses higher than expected,167534,"The actual expense of ""DO"" has decreased over the last two years, so I expect that it will still be relatively low this year too. So I've decided to slightly reduce the budgeted expenses from last year, as there was a high safety buffer last year, and this is money that could be budgeted to pay for other things.",132033,,,,I will stick to my budgeted expenses,,,No,0,Unemployed,,59dd90f6e75b450001a68dac,FL_76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,167534
08/03/2024 16:05,08/03/2024 16:16,IP Address,2.96.94.24,100,675,TRUE,08/03/2024 16:16,R_22W4qFofOuqr4yh,,,,,55.8557,-4.2104,anonymous,EN,"Yes, I consent to participate",653bb54e9224191c7b7741c6,AWAITING REVIEW,Plan their financial capital need,Plan their financial capital need|Reduce internal communications|Forecast citizen wellbeing,Budgeting helps to improve resource planning,Budgeting completely ignores the performance of the past|Budgeting helps to improve resource planning|Budgeting helps to market an organization to its customers,Budgeting expenses higher than expected,Budgeting expenses higher than expected|Budgeting expenses lower than expected|Refraining from any budgeting activities,170214,"Without any context as to the fluctuations where the budget and spend went up in Y5 and down in Y8, the patterns show that the spend holds around the same ballpark for 3-4 years at a time. If we take that we are currently entering year three of a pattern, I'd make an estimate that actual expenditure would be between that of Y8 and Y9 (c. 140,000) and then have added a buffer of 30,000. The biggest upward leap in actual expenses year-to-year was 31,000 (Y4 to Y5) so this seems a reasonable worst-case scenario.",132033,,,,I will stick to my budgeted expenses,,,No,20,"Public sector administration work, then over a decade in television production.",,653bb54e9224191c7b7741c6,FL_76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,170214
08/03/2024 16:08,08/03/2024 16:17,IP Address,87.102.30.134,100,547,TRUE,08/03/2024 16:17,R_6SvqJHaf3nMcJEt,,,,,53.7606,-0.3734,anonymous,EN,"Yes, I consent to participate",5ed39d114858d002a0691781,AWAITING REVIEW,Plan their financial capital need,Forecast citizen wellbeing|Reduce internal communications|Plan their financial capital need,Budgeting helps to improve resource planning,Budgeting helps to market an organization to its customers|Budgeting helps to improve resource planning|Budgeting completely ignores the performance of the past,Budgeting expenses higher than expected,Refraining from any budgeting activities|Budgeting expenses lower than expected|Budgeting expenses higher than expected,165121,"I don't want to go over budget, but I also don't want to leave a huge safety buffer. The actual expenses each year have never risen by more than around 30,000 over the last 9 years, so I have budgeted just over 30,000 higher than the Y9 actual spend, which should mean that the budget isn't exceeded but the safety buffer isn't too big",132033,I will stick to my budgeted expenses,,,,,,Yes,18,Mostly publishing and admin,,5ed39d114858d002a0691781,FL_74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,165121
08/03/2024 16:01,08/03/2024 16:17,IP Address,24.79.17.155,100,957,TRUE,08/03/2024 16:17,R_1uQjWn357a32Ani,,,,,49.9411,-97.0578,anonymous,EN,"Yes, I consent to participate",65308684e666f65ce8a8d704,AWAITING REVIEW,Plan their financial capital need,Forecast citizen wellbeing|Reduce internal communications|Plan their financial capital need,Budgeting helps to improve resource planning,Budgeting helps to market an organization to its customers|Budgeting helps to improve resource planning|Budgeting completely ignores the performance of the past,Budgeting expenses higher than expected,Refraining from any budgeting activities|Budgeting expenses lower than expected|Budgeting expenses higher than expected,196486,"I took the average of the last three years to get an approximate figure for actual expenses (approx $157,573.67) and added about $38,654.66 as a buffer (average of difference from past 3 years) to the budgeted expenses, for approx $196,228.33.",132033,I will stick to my budgeted expenses,,,,,,Yes,14,Government officer,,65308684e666f65ce8a8d704,FL_74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,196486
08/03/2024 16:05,08/03/2024 16:17,IP Address,46.208.69.158,100,707,TRUE,08/03/2024 16:17,R_8eP3HZ6qHbGlPfa,,,,,55.166,-4.8436,anonymous,EN,"Yes, I consent to participate",63d256a2e69c3a1ede98e0fc,AWAITING REVIEW,Plan their financial capital need,Plan their financial capital need|Reduce internal communications|Forecast citizen wellbeing,Budgeting helps to improve resource planning,Budgeting completely ignores the performance of the past|Budgeting helps to improve resource planning|Budgeting helps to market an organization to its customers,Budgeting expenses higher than expected,Budgeting expenses higher than expected|Budgeting expenses lower than expected|Refraining from any budgeting activities,157614,"I have taken the sensible but important decision to set the budget around 15,000 lower than than last year, releasing this funding for other important projects. The budget has been too cautious in recent years, depriving the local region of important funds. ",132033,,,,I will stick to my budgeted expenses,,,No,17,"Various, including financial work for a charity. ",,63d256a2e69c3a1ede98e0fc,FL_76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,157614
08/03/2024 16:04,08/03/2024 16:17,IP Address,85.31.139.148,100,805,TRUE,08/03/2024 16:17,R_8qage0wdOtuec1L,,,,,54.6784,-5.9695,anonymous,EN,"Yes, I consent to participate",5744bbe15e549100063b08cb,AWAITING REVIEW,Plan their financial capital need,Plan their financial capital need|Reduce internal communications|Forecast citizen wellbeing,Budgeting helps to improve resource planning,Budgeting completely ignores the performance of the past|Budgeting helps to improve resource planning|Budgeting helps to market an organization to its customers,Budgeting expenses higher than expected,Budgeting expenses higher than expected|Budgeting expenses lower than expected|Refraining from any budgeting activities,181475,"After two years of falling expenses the unpredictability means that expenses will either increase or decrease next year. I'm siding on an increase this year. also with two years of substantial safety buffers which could allow excess spending in some areas next year for certain projects, ",132033,,,,I will stick to my budgeted expenses,,,No,16,Teaching assistant in a secondary school,,5744bbe15e549100063b08cb,FL_76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,181475
08/03/2024 16:02,08/03/2024 16:17,IP Address,86.184.54.238,100,900,TRUE,08/03/2024 16:17,R_4ov89D6Oh5tcvkt,,,,,53.552,-1.4872,anonymous,EN,"Yes, I consent to participate",5ecdc84717133114f6fc26aa,AWAITING REVIEW,Plan their financial capital need,Plan their financial capital need|Reduce internal communications|Forecast citizen wellbeing,Budgeting helps to improve resource planning,Budgeting completely ignores the performance of the past|Budgeting helps to improve resource planning|Budgeting helps to market an organization to its customers,Budgeting expenses higher than expected,Budgeting expenses higher than expected|Budgeting expenses lower than expected|Refraining from any budgeting activities,161367,Y10 is set based on looking at the previous years Budgeted and Actual Expenses. For Y1 to Y9 the Budget Expenses have never been as low as Y10. With this in mind the Actual Expenses for Y1 to Y9 have only been over Y10s budget on 4 occasions and with the last 2 years showing a significantly lower Actual Expense which is forecast to be the same for Y10 providing a similar Safety Buffer as previous years.,132033,I will stick to my budgeted expenses,,,,,,Yes,16,Administrator for the Government,,5ecdc84717133114f6fc26aa,FL_74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,161367
08/03/2024 16:01,08/03/2024 16:18,IP Address,80.229.24.225,100,1001,TRUE,08/03/2024 16:18,R_4V1ixn4AoTkzwfj,,,,,51.3577,0.1291,anonymous,EN,"Yes, I consent to participate",5b9281970ff8eb00018874f9,AWAITING REVIEW,Plan their financial capital need,Plan their financial capital need|Reduce internal communications|Forecast citizen wellbeing,Budgeting helps to improve resource planning,Budgeting completely ignores the performance of the past|Budgeting helps to improve resource planning|Budgeting helps to market an organization to its customers,Budgeting expenses higher than expected,Budgeting expenses higher than expected|Budgeting expenses lower than expected|Refraining from any budgeting activities,160027,"The prior year cost of 132,033 is a historical low, and comes after dropping costs for the last 3 years. I'm not sure betting on a 4th drop is wise, but the safety buffer doesn't look like it needs to be as high as it has been in prior years. A buffer of 30% seems too high, around 20% seems better. 132033*1.2=158,440, therefore 160000 seems around correct, allowing for a good buffer,but not too high. It would also have covered costs on 5/9 prior years.",132033,I will stick to my budgeted expenses,,,,,,Yes,20,I work in finance application support for local government.,,5b9281970ff8eb00018874f9,FL_74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160027
08/03/2024 16:06,08/03/2024 16:18,IP Address,193.17.86.70,100,718,TRUE,08/03/2024 16:18,R_5qrT1ARXRcntkL7,,,,,51.5579,-0.7774,anonymous,EN,"Yes, I consent to participate",63d1590f1a0901cc2e861c32,AWAITING REVIEW,Plan their financial capital need,Plan their financial capital need|Reduce internal communications|Forecast citizen wellbeing,Budgeting helps to improve resource planning,Budgeting completely ignores the performance of the past|Budgeting helps to improve resource planning|Budgeting helps to market an organization to its customers,Budgeting expenses higher than expected,Budgeting expenses higher than expected|Budgeting expenses lower than expected|Refraining from any budgeting activities,165121,"Since Y7, both the proposed budget and actual expenses has come down each year. Between Y7 and Y8 especially there seemed to be a big decrease in actual expenses. Without knowing anything else about the city, it would make sense that expenses may continue to fall slightly, so why not factor that into this year's budget.",132033,I will stick to my budgeted expenses,,,,,,Yes,15,I spent the majority of my career as a project manager which involved a lot of budgeting and hitting profit margins.,,63d1590f1a0901cc2e861c32,FL_74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,165121
08/03/2024 16:06,08/03/2024 16:18,IP Address,82.68.63.222,100,724,TRUE,08/03/2024 16:18,R_447zBa6VTMuSYlN,,,,,53.5815,-2.1778,anonymous,EN,"Yes, I consent to participate",5a0323d1c259f30001765337,AWAITING REVIEW,Plan their financial capital need,Plan their financial capital need|Reduce internal communications|Forecast citizen wellbeing,Budgeting helps to improve resource planning,Budgeting completely ignores the performance of the past|Budgeting helps to improve resource planning|Budgeting helps to market an organization to its customers,Budgeting expenses higher than expected,Budgeting expenses higher than expected|Budgeting expenses lower than expected|Refraining from any budgeting activities,175308,"After large spends in year Yrs 5,6 & 7 our total needs are now less as the capital has been spent previously.  With this in mind a budget in line with last year should cover our expenses and allow for a budget surplus as per the previous years.  As we have been very efficient with our spending over the last 10 yrs and built a significant surplus going forward we should look to ideas which can enhance our community with these funds.  ",132033,I will stick to my budgeted expenses,,,,,,Yes,15,CFO for national retailer ,,5a0323d1c259f30001765337,FL_74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,175308
08/03/2024 16:13,08/03/2024 16:18,IP Address,109.78.56.234,100,334,TRUE,08/03/2024 16:18,R_2hegJt0xTXqCi7T,,,,,53.3798,-6.4136,anonymous,EN,"Yes, I consent to participate",6428b84211dcbd13d44f2d9c,AWAITING REVIEW,Plan their financial capital need,Plan their financial capital need|Reduce internal communications|Forecast citizen wellbeing,Budgeting helps to improve resource planning,Budgeting completely ignores the performance of the past|Budgeting helps to improve resource planning|Budgeting helps to market an organization to its customers,Budgeting expenses higher than expected,Budgeting expenses higher than expected|Budgeting expenses lower than expected|Refraining from any budgeting activities,150107,"Due to the pattern of this expense decreasing over the last several years, and each safety buffer being a minimum of $15000 above the actual expenses, I chose to imagine the actual budget will be around $125000 (very similar to the last year's expense) and so have a $25000 safety buffer.",132033,,,,I will stick to my budgeted expenses,,,No,10,"I have worked in the state government for 5 years and been exposed to various budgets in that time, working in operations.",,6428b84211dcbd13d44f2d9c,FL_76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150107
08/03/2024 16:05,08/03/2024 16:19,IP Address,165.225.17.167,100,852,TRUE,08/03/2024 16:19,R_8zGASmDUdHgRHO2,,,,,51.5074,-0.1196,anonymous,EN,"Yes, I consent to participate",626a4c6b8d3ce0d9edcbfeab,AWAITING REVIEW,Plan their financial capital need,Forecast citizen wellbeing|Reduce internal communications|Plan their financial capital need,Budgeting helps to improve resource planning,Budgeting helps to market an organization to its customers|Budgeting helps to improve resource planning|Budgeting completely ignores the performance of the past,Budgeting expenses higher than expected,Refraining from any budgeting activities|Budgeting expenses lower than expected|Budgeting expenses higher than expected,192198,"Each year expenses average around 160k, so wanted to have sufficient buffer to cover the budget for an *average* year.",132033,I want to update my budgeted expenses,192198,"AI doesnt account for future surprise expenses, so its always good to have increased budget as a buffer, rather then estimating based on historical data.",,,,Yes,6,investor relations experience in fund management.,,626a4c6b8d3ce0d9edcbfeab,FL_74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,192198
08/03/2024 16:06,08/03/2024 16:20,IP Address,92.236.25.8,100,810,TRUE,08/03/2024 16:20,R_1nu5GmfkHxqbdYj,,,,,51.4534,-2.5077,anonymous,EN,"Yes, I consent to participate",60794cf6640dbc4d3662ef07,AWAITING REVIEW,Plan their financial capital need,Forecast citizen wellbeing|Reduce internal communications|Plan their financial capital need,Budgeting helps to improve resource planning,Budgeting helps to market an organization to its customers|Budgeting helps to improve resource planning|Budgeting completely ignores the performance of the past,Budgeting expenses higher than expected,Refraining from any budgeting activities|Budgeting expenses lower than expected|Budgeting expenses higher than expected,170483,"Keeps a similar buffer to the past year, hard to look past the previous year to judge what actual expenses would be so best to reference back to the previous year only.",132033,,,,I will stick to my budgeted expenses,,,No,19,Web Developer,,60794cf6640dbc4d3662ef07,FL_76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,170483
