Referenz-ID,HRM 2,in 1000 CHF,Rechnung 2018,Budget 2019,Rechnung 2019,Budget 2020,Kanton,Compte,Compte.1
HRM2_IR0050,50,Immobilisations corporelles,230347.1,470887.0,236309.7,477223.0,HRM2_KT_VD,230347.1,236309.7
HRM2_IR0051,51,Investissements pour le compte de tiers,7942.6,0.0,0.0,0.0,HRM2_KT_VD,7942.6,0.0
HRM2_IR0052,52,Immobilisations incorporelles,19524.5,0.0,22847.7,0.0,HRM2_KT_VD,19524.5,22847.7
HRM2_IR0054,54,Prêts,29268.9,0.0,13017.7,0.0,HRM2_KT_VD,29268.9,13017.7
HRM2_IR0055,55,Participations et capital social,0.0,0.0,0.0,0.0,HRM2_KT_VD,0.0,0.0
HRM2_IR0056,56,Propres subventions d'investissement,68421.9,0.0,57779.5,0.0,HRM2_KT_VD,68421.9,57779.5
HRM2_IR0057,57,Subventions d'investissements à redistribuer,14361.5,0.0,10815.9,0.0,HRM2_KT_VD,14361.5,10815.9
HRM2_neu_IR0058,58,Investissements extraordinaires,0.0,0.0,0.0,0.0,HRM2_KT_VD,0.0,0.0
HRM2_IR0580,580,Investissements extraordinaires pour les immobilisations corporelles,0.0,0.0,0.0,0.0,HRM2_KT_VD,0.0,0.0
HRM2_IR0582,582,Investissements extraordinaires pour les immobilisations incorporelles,0.0,0.0,0.0,0.0,HRM2_KT_VD,0.0,0.0
HRM2_IR0584,584,Investissements extraordinaires pour les prêts,0.0,0.0,0.0,0.0,HRM2_KT_VD,0.0,0.0
HRM2_IR0585,585,Investissements extraordinaires pour les participations et le capital social,0.0,0.0,0.0,0.0,HRM2_KT_VD,0.0,0.0
HRM2_IR0586,586,Subventions d'investissements extraordinaires ,0.0,0.0,0.0,0.0,HRM2_KT_VD,0.0,0.0
HRM2_IR0589,589,Autres investissements extraordinaires,0.0,0.0,0.0,0.0,HRM2_KT_VD,0.0,0.0
HRM2_IR0005,5,Dépenses d'investissements total,369866.5,470887.0,340770.50000000006,477223.0,HRM2_KT_VD,369866.5,340770.50000000006
HRM2_IR0060,60,Transfert d'immobilisations corporelles dans le patrimoine financier,0.0,50602.0,537.5,49494.0,HRM2_KT_VD,0.0,537.5
HRM2_IR0061,61,Remboursements pour les investissements sur le compte des tiers,7942.6,0.0,0.0,0.0,HRM2_KT_VD,7942.6,0.0
HRM2_IR0062,62,Vente d'immobilisations incorporelles,0.0,0.0,0.0,0.0,HRM2_KT_VD,0.0,0.0
HRM2_IR0063,63,Subventions d'investissements acquises,35554.1,0.0,35003.9,0.0,HRM2_KT_VD,35554.1,35003.9
HRM2_IR0064,64,Remboursement de prêts,30203.0,0.0,46527.1,0.0,HRM2_KT_VD,30203.0,46527.1
HRM2_IR0065,65,Transfert de participations,0.0,0.0,0.0,0.0,HRM2_KT_VD,0.0,0.0
HRM2_IR0066,66,Remboursement de propres subventions d'investissement,12651.3,0.0,48.6,0.0,HRM2_KT_VD,12651.3,48.6
HRM2_IR0067,67,Subventions d'investissements à redistribuer,14361.5,0.0,10815.9,0.0,HRM2_KT_VD,14361.5,10815.9
HRM2_neu_IR0068,68,Recettes d'investissement extraordinaires,0.0,0.0,0.0,0.0,HRM2_KT_VD,0.0,0.0
HRM2_IR0680,680 + 682 + 689,"Recettes d'investissement extraordinaires pour les immobilisations corporelles, pour les immobilisations incorporelles et autres recettes d'investissement ",0.0,0.0,0.0,0.0,HRM2_KT_VD,0.0,0.0
HRM2_IR0683,683 à 686,Subventions d'investissements extraordinaires acquises; Remboursement extraordinaire de prêts; Transfert extraordinaire de participations; Remboursement extraordinaire de propres subventions d'investissement,0.0,0.0,0.0,0.0,HRM2_KT_VD,0.0,0.0
HRM2_IR0006,6,Recettes d'investissements total,100712.5,50602.0,92933.0,49494.0,HRM2_KT_VD,100712.5,92933.0
HRM2_IRNI,HRM2-Tabelle 18.19,Investissement net,269154.0,420285.0,247837.50000000003,427729.0,HRM2_KT_VD,269154.0,247837.50000000003
HRM2_IRNIDB,Nettoinv. II,Investissement net sauf prêts et participations,270088.1,420285.0,281346.9,427729.0,HRM2_KT_VD,270088.1,281346.9
HRM2_BI0010,10,Patrimoine Financier,7270372.8,0.0,7722516.5,0.0,HRM2_KT_VD,7270372.8,7722516.5
HRM2_BIUV,10 kf. FV,Actif circulant (Actif financier à court terme),7032679.1,0.0,6511804.1,0.0,HRM2_KT_VD,7032679.1,6511804.1
HRM2_BI0100,100+101,Disponibilités et place-ments à court terme; Créances,6362373.1,0.0,5907670.2,0.0,HRM2_KT_VD,6362373.1,5907670.2
HRM2_BI0102,102,Placements financiers à court terme,0.0,0.0,0.0,0.0,HRM2_KT_VD,0.0,0.0
HRM2_BI0104,104,Actifs de régularisation ,656076.4,0.0,591934.3,0.0,HRM2_KT_VD,656076.4,591934.3
HRM2_BI0106,106,"Marchandises, fournitures et travaux en cours",14229.6,0.0,12199.6,0.0,HRM2_KT_VD,14229.6,12199.6
HRM2_BIAVFV,10 lf. FV,Actif immobilisée,237693.7,0.0,1210712.4000000001,0.0,HRM2_KT_VD,237693.7,1210712.4000000001
HRM2_BI0107,107,Placements financiers,179913.9,0.0,1154581.8,0.0,HRM2_KT_VD,179913.9,1154581.8
HRM2_BI0108,108,Immobilisations corporelles PF,57779.8,0.0,56130.6,0.0,HRM2_KT_VD,57779.8,56130.6
HRM2_BI0109,109,Créances envers les financements spéciaux et fonds des capitaux de tiers,0.0,0.0,0.0,0.0,HRM2_KT_VD,0.0,0.0
HRM2_BI0014,14,Patrimoine administratif,1575531.5000000002,0.0,1630021.5,0.0,HRM2_KT_VD,1575531.5000000002,1630021.5
HRM2_BI0140,140+142,Immobilisations corporelles et incorporelles du PA,1101459.1,0.0,1184918.9,0.0,HRM2_KT_VD,1101459.1,1184918.9
HRM2_BI0144,144,Prêts,348946.8,0.0,318069.3,0.0,HRM2_KT_VD,348946.8,318069.3
HRM2_BI0145,145,"Participations, capital social",9012.0,0.0,9012.3,0.0,HRM2_KT_VD,9012.0,9012.3
HRM2_BI0146,146,Subventions d'investissements,116113.6,0.0,118021.0,0.0,HRM2_KT_VD,116113.6,118021.0
HRM2_BI1480,1480+1482,"Amortissements supplémentaires cumulés, immobilisations corporelles et  immobilisations incorporelles (négativ)",0.0,0.0,0.0,0.0,HRM2_KT_VD,0.0,0.0
HRM2_BI1484,1484,Amortissements supplémentaires cumulés sur prêts,0.0,0.0,0.0,0.0,HRM2_KT_VD,0.0,0.0
HRM2_BI1485,1485,Amortissements supplémentaires cumulés sur participations,0.0,0.0,0.0,0.0,HRM2_KT_VD,0.0,0.0
HRM2_BI1486,1486,"Amortissements supplémentaires cumulés, Subventions d'investissements",0.0,0.0,0.0,0.0,HRM2_KT_VD,0.0,0.0
HRM2_BI1489,1489,Amortissements supplémentaires cumulés non attribués ,0.0,0.0,0.0,0.0,HRM2_KT_VD,0.0,0.0
HRM2_BI0001,1,Actif,8845904.3,0.0,9352538.0,0.0,HRM2_KT_VD,8845904.3,9352538.0
HRM2_BI0020,20,Capitaux de tiers,5791419.4,0.0,5853205.6,0.0,HRM2_KT_VD,5791419.4,5853205.6
HRM2_BIKFK,20 kf. FK,Capitaux de tiers à court terme,4791682.0,0.0,4848115.1,0.0,HRM2_KT_VD,4791682.0,4848115.1
HRM2_BI0200,200,Engagements courants,1912888.4,0.0,2069853.6,0.0,HRM2_KT_VD,1912888.4,2069853.6
HRM2_BI0201,201,Engagements financiers à court terme,495195.2,0.0,185254.2,0.0,HRM2_KT_VD,495195.2,185254.2
HRM2_BI2016,de cela 2016,Instruments financiers dérivés,0.0,0.0,0.0,0.0,HRM2_KT_VD,0.0,0.0
HRM2_BI0204,204,Passifs de régularisation,2383598.4,0.0,2593007.3,0.0,HRM2_KT_VD,2383598.4,2593007.3
HRM2_BI0205,205,Provisions à court terme,0.0,0.0,0.0,0.0,HRM2_KT_VD,0.0,0.0
HRM2_BILFK,20 lf. FK,Capitaux de tiers à long terme,999737.4,0.0,1005090.5,0.0,HRM2_KT_VD,999737.4,1005090.5
HRM2_BI0206,206,Engagements financiers à long terme,978888.1,0.0,978189.2,0.0,HRM2_KT_VD,978888.1,978189.2
HRM2_BI2066,de cela 2066,Instruments financiers dérivés à long terme,0.0,0.0,0.0,0.0,HRM2_KT_VD,0.0,0.0
HRM2_BI2068,de cela 2068,Subventions d'investissements inscrites au passif,0.0,0.0,0.0,0.0,HRM2_KT_VD,0.0,0.0
HRM2_BI0208,208,Provisions à long terme,0.0,0.0,0.0,0.0,HRM2_KT_VD,0.0,0.0
HRM2_BI0209,209,Engagements envers les financements spéciaux et des fonds des Capitaux de tiers,20849.3,0.0,26901.3,0.0,HRM2_KT_VD,20849.3,26901.3
HRM2_BI0029,29,Capital propre,3054484.9,0.0,3499332.3,0.0,HRM2_KT_VD,3054484.9,3499332.3
HRM2_BI0299,de cela   299,Excédent du bilan (- Découvert du bilan),1857035.8,0.0,1911333.8,0.0,HRM2_KT_VD,1857035.8,1911333.8
HRM2_BI0002,2,Passif,8845904.3,0.0,9352537.899999999,0.0,HRM2_KT_VD,8845904.3,9352537.899999999
HRM2_KZ18_23,MCH2-Tableau 18.23,Autofinancement,669223.0814000003,144093.2,656940.1999999993,142884.39999999962,HRM2_KT_VD,669223.0814000003,656940.1999999993
HRM2_KZ18_8,MCH2-Tableau 18.8,Taux d'autofinancement,0.06823454339555206,0.015723892098586323,0.06665255573624736,0.01502906242753848,HRM2_KT_VD,0.06823454339555206,0.06665255573624736
HRM2_KZ18_2_1,MCH2-Tableau 18.2,Degré d'autofinancement incl. emprunts et participations de la compte des investissements,2.4863947086054834,0.34284640184636617,2.6506892621173113,0.33405357130332436,HRM2_KT_VD,2.4863947086054834,2.6506892621173113
HRM2_KZ18_2_2,MCH2-Tableau 18.2,Degré d'autofinancement sauf emprunts et participations de la compte des investissements,2.477795509687396,0.34284640184636617,2.3349828983365346,0.33405357130332436,HRM2_KT_VD,2.477795509687396,2.3349828983365346
HRM2_KZFEI,Invest. net - Autofinancement,Financement incl. emprunts et participations de la compte des investissements,400069.08140000026,-276191.8,409102.69999999925,-284844.6000000004,HRM2_KT_VD,400069.08140000026,409102.69999999925
HRM2_KZFEO,Invest. net sauf empr. &particip.- Autofinanc.,Financement sauf emprunts et participations de la compte des investissements,399134.9814000003,-276191.8,375593.29999999923,-284844.6000000004,HRM2_KT_VD,399134.9814000003,375593.29999999923
HRM2_KZ18_10,MCH2-Tableau 18.10,Dettes brutes,3386971.7,0.0,3233297.0,0.0,HRM2_KT_VD,3386971.7,3233297.0
HRM2_KZ18_4,MCH2-Tableau 18.4,Dettes brutes par rapport aux revenus,0.3453384586791041,0.0,0.3280473755515976,0.0,HRM2_KT_VD,0.3453384586791041,0.3280473755515976
HRM2_KZ18_20,MCH2-Tableau 18.20,Dette nette I,-1478953.3999999994,0.0,-1869310.9000000004,0.0,HRM2_KT_VD,-1478953.3999999994,-1869310.9000000004
HRM2_KZ18_21,MCH2-Tableau 18.21,Dette nette II,-1836912.1999999997,0.0,-2196392.4,0.0,HRM2_KT_VD,-1836912.1999999997,-2196392.4
HRM2_KZ18_7_1,MCH2-Tableau 18.7,Dette nette 1 en francs et par habitant,-1850.6696531918483,0.0,0.0,0.0,HRM2_KT_VD,-1850.6696531918483,0.0
HRM2_KZ18_7_2,MCH2-Tableau 18.7,Dette nette 2 en francs et par habitant,-2298.5968754105947,0.0,0.0,0.0,HRM2_KT_VD,-2298.5968754105947,0.0
HRM2_KZ18_1,MCH2-Tableau 18.1,Taux d'endettement net,-0.23485629794999216,0.0,-0.2965571318591803,0.0,HRM2_KT_VD,-0.23485629794999216,-0.2965571318591803
HRM2_KZSG29,GN 29,capital propre,3054484.9,0.0,3499332.3,0.0,HRM2_KT_VD,3054484.9,3499332.3
HRM2_KZSG299,GN 299  en % de charge courant,Degré de couverture du capital propre,0.18701226195696852,0.0,0.19961143454085234,0.0,HRM2_KT_VD,0.18701226195696852,0.19961143454085234
HRM2_KZ18_6,MCH2-Tableau 18.6,Part du service de la dette,0.041562805815260534,0.01621783766703959,0.017354009397465706,0.015566318034640352,HRM2_KT_VD,0.041562805815260534,0.017354009397465706
HRM2_KZSG44,GN 44 - GN 34,Resultat provenant de financement,195620.57572000002,183127.5,265989.4,236283.0,HRM2_KT_VD,195620.57572000002,265989.4
HRM2_KZSG10,Revenus PF ein % du GN 10,Rendements bruts du patrimoine financier,0.012733033442246593,0.0,0.014592406503760787,0.0,HRM2_KT_VD,0.012733033442246593,0.014592406503760787
HRM2_KZ18_22,MCH2-Tableau 18.22,Charges d'intérêts nets,-30576.199999999997,-17986.2,-37605.1,-19027.9,HRM2_KT_VD,-30576.199999999997,-37605.1
HRM2_KZ18_3,MCH2-Tableau 18.3,Part des charges d'intérêts,-0.0031175748472489517,-0.0019627093302362173,-0.003815379274578049,-0.002001418608084299,HRM2_KT_VD,-0.0031175748472489517,-0.003815379274578049
HRM2_KZ18_9,MCH2-Tableau 18.9,Investissements bruts,355505.0,470887.0,329954.60000000003,477223.0,HRM2_KT_VD,355505.0,329954.60000000003
HRM2_KZ18_13,MCH2-Tableau 18.13,Resettes d'investissement,86351.0,50602.0,82117.1,49494.0,HRM2_KT_VD,86351.0,82117.1
HRM2_KZ18_5,MCH2-Tableau 18.5,Proportion des investissements,0.03756247201237087,0.04983134338978558,0.034901017144998034,0.04870764195868443,HRM2_KT_VD,0.03756247201237087,0.034901017144998034
HRM2_KZ18_24,MCH2-Tableau 18.24,Population résident permanente à la fin de l'année,799145.0,0.0,0.0,0.0,HRM2_KT_VD,799145.0,0.0
HRM2_KZ18_18,MCH2-Tableau 18.18,Revenus courants,9807687.54501,9163965.2,9856189.2,9507206.5,HRM2_KT_VD,9807687.54501,9856189.2
HRM2_KZ18_16,MCH2-Tableau 18.16,Charges courantes,9930021.59627,9318967.6,9575272.100000001,9664831.2,HRM2_KT_VD,9930021.59627,9575272.100000001
HRM2_KZGA,,Charges totales,10285526.59627,9789854.6,9905226.700000001,10142054.2,HRM2_KT_VD,10285526.59627,9905226.700000001
HRM2_KZ18_14,MCH2-Tableau 18.14,Service de la dette,407635.01292999997,148619.69999999998,171044.4,147992.19999999998,HRM2_KT_VD,407635.01292999997,171044.4
HRM2_KZ18_17,MCH2-Tableau 18.17,Recettes courantes,9778703.843559999,9122821.0,9820017.299999999,9463364.2,HRM2_KT_VD,9778703.843559999,9820017.299999999
HRM2_KZ18_12,MCH2-Tableau 18.12,Recettes totales,9865054.843559999,9173423.0,9902134.399999999,9512858.2,HRM2_KT_VD,9865054.843559999,9902134.399999999
HRM2_KZ18_15,MCH2-Tableau 18.15,Dépenses courantes,9108861.452850003,8978727.8,9124056.4,9320479.8,HRM2_KT_VD,9108861.452850003,9124056.4
HRM2_KZ18_11,MCH2-Tableau 18.11,Dépenses totales,9464366.452850003,9449614.8,9454011.0,9797702.8,HRM2_KT_VD,9464366.452850003,9454011.0
HRM2_KZEFRLZ,,Résultat compte financière courante,669842.3907099962,144093.19999999925,695960.8999999985,142884.3999999985,HRM2_KT_VD,669842.3907099962,695960.8999999985
HRM2_KZEFRG,,Résultat compte financière totales,400688.3907099962,-276191.80000000075,448123.3999999985,-284844.6000000015,HRM2_KT_VD,400688.3907099962,448123.3999999985
HRM2_ER0030,30,Personalaufwand,1069091.95218,1060890.4,1310238.90093,1027446.5,HRM2_KT_VS,,
HRM2_ER0031,31,Sach- und übriger Betriebsaufwand,304258.60368,356688.6,331910.46563,346464.5,HRM2_KT_VS,,
HRM2_ER0314,davon 314,baulicher und betrieblicher Unterhalt,90734.21424,85342.2,80166.77782,69045.2,HRM2_KT_VS,,
HRM2_ER0318,davon 3180,Wertberichtigungen auf Forderungen,-1985.87342,26904.5,-2297.9301499999997,24400.8,HRM2_KT_VS,,
HRM2_neu_ER0033,33,Abschreibungen VV,77004.72161,100212.3,67255.97056,83624.5,HRM2_KT_VS,,
HRM2_ER0330,330,Abschreibungen Sachanlagen VV,64492.74278,89566.7,58585.392869999996,72624.7,HRM2_KT_VS,,
HRM2_ER0332,332,Abschreibungen Immaterielle Anlagen VV,12511.97883,10645.6,8670.57769,10999.8,HRM2_KT_VS,,
HRM2_ER0339,339,Abtragung Bilanzfehlbetrag,0.0,0.0,0.0,0.0,HRM2_KT_VS,,
HRM2_neu_ER0035,35,Einlagen in Fonds und Spezialfinanzierungen,93541.88563,72109.1,104479.37066,81252.7,HRM2_KT_VS,,
HRM2_ER0350,350,Einlagen in Fonds und Spezialfinanzierungen im FK,299.0213,3888.0,385.64113000000003,4106.2,HRM2_KT_VS,,
HRM2_ER0351,351,Einlagen in Fonds und Spezialfinanzierungen im EK,93242.86433,68221.1,104093.72953,77146.5,HRM2_KT_VS,,
HRM2_ER0036,36,Transferaufwand,1652422.40133,1657343.8,1676777.47869,1761219.5,HRM2_KT_VS,,
HRM2_ER3634,davon 3634,Beiträge an öffentliche Unternehmungen,408587.69264,378167.9,490266.65783,470088.0,HRM2_KT_VS,,
HRM2_ER3635,davon 3635,Beiträge an private Unternehmungen,135089.14079,131788.4,107260.94712000001,135667.2,HRM2_KT_VS,,
HRM2_neu_ER0364,364,Wertberichtigungen Darlehen VV,4079.464,0.0,47.421,0.0,HRM2_KT_VS,,
HRM2_neu_ER0365,365,Wertberichtigungen Beteiligungen VV,3.999,250.0,31.551,0.0,HRM2_KT_VS,,
HRM2_neu_ER0366,366,Abschreibungen Investitionsbeiträge,74477.15856,69128.5,80708.80534,82250.1,HRM2_KT_VS,,
HRM2_ER0037,37,Durchlaufende Beiträge,200921.06863,198117.1,199543.21677,202403.7,HRM2_KT_VS,,
HRM2_ER3704,davon 3704,Durchlaufende Beiträge an öffentliche Unternehmungen,983.353,1087.0,1061.266,1087.0,HRM2_KT_VS,,
HRM2_ER3705,davon 3705,Durchlaufende Beiträge an private Unternehmungen,133042.26435,129100.0,129869.595,131983.7,HRM2_KT_VS,,
HRM2_ER0039,39,Interne Verrechungen,138826.26576,103251.0,110662.09899,105536.9,HRM2_KT_VS,,
HRM2_TOTBA,,Total Betrieblicher Aufwand (ohne SG 39),3397240.63306,3445361.3000000003,3690205.40324,3502411.4000000004,HRM2_KT_VS,,
HRM2_neu_ER0040,40,Fiskalertrag,1456179.4251,1362150.5,1425303.20472,1371555.6,HRM2_KT_VS,,
HRM2_neu_ER0400,400,Direkte Steuern natürliche Personen,886211.58137,880120.0,904247.08441,909420.0,HRM2_KT_VS,,
HRM2_neu_ER0401,401,Direkte Steuern juristische Personen,165531.15073,148920.0,156312.51416999998,129730.0,HRM2_KT_VS,,
HRM2_ER0402,402 + 403,Übrige direkte Steuer; Besitz- und Aufwandsteuern,404436.693,333110.5,364743.60614,332405.6,HRM2_KT_VS,,
HRM2_neu_ER4021,4021,Grundsteuern,22274.95532,21700.0,22994.11968,17200.0,HRM2_KT_VS,,
HRM2_neu_ER4022,4022,Vermögensgewinnsteuern,56968.9373,55000.0,59624.32925,54000.0,HRM2_KT_VS,,
HRM2_neu_ER4023,4023,Vermögensverkehrssteuern,87569.10191,79390.5,84256.34688,79515.6,HRM2_KT_VS,,
HRM2_ER0041,41,Regalien und Konzessionen,98383.83247,69370.0,97978.758,69535.0,HRM2_KT_VS,,
HRM2_ER0042,42,Entgelte,215234.41885,211438.0,220394.64987,227244.7,HRM2_KT_VS,,
HRM2_neu_ER0043,43,Verschiedene Erträge,4946.15515,11290.2,6779.73943,8536.7,HRM2_KT_VS,,
HRM2_ER0430,430,Verschiedene Erträge,45.43798,0.0,0.0,45.0,HRM2_KT_VS,,
HRM2_ER0431,431,Aktivierung Eigenleistung,4086.32334,9868.8,5719.05325,7644.7,HRM2_KT_VS,,
HRM2_ER0432,432,Bestandesveränderungen,-89.04733,-100.0,-30.570610000000002,-100.0,HRM2_KT_VS,,
HRM2_ER0439,439,Übriger Ertrag,903.44116,1521.4,1091.25679,947.0,HRM2_KT_VS,,
HRM2_neu_ER0045,45,Entnahmen aus Fonds und Spezialfinanzierungen,38991.90781,41366.3,298715.5101,38958.8,HRM2_KT_VS,,
HRM2_ER0450,450,Entnahmen aus Fonds und Spezialfinanzierungen im Fremdkapital,4534.51902,0.0,4236.37996,42.9,HRM2_KT_VS,,
HRM2_ER0451,451,Entnahmen aus Fonds und Spezialfinanzierungen im Eigenkapital,34457.38879,41366.3,294479.13013999996,38915.9,HRM2_KT_VS,,
HRM2_ER0046,46,Transferertrag,1519383.46151,1539361.7,1567381.5100399998,1600731.5,HRM2_KT_VS,,
HRM2_ER0466,davon 466,Auflösung passivierter Investitionsbeiträge,0.0,0.0,0.0,0.0,HRM2_KT_VS,,
HRM2_ER0047,47,Durchlaufende Beiträge,200921.06863,198117.1,199543.21677,202403.7,HRM2_KT_VS,,
HRM2_ER0049,49,Interne Verrechnungen,138826.26576,103251.0,110662.09899,105536.9,HRM2_KT_VS,,
HRM2_TOTBE,,Total Betrieblicher Ertrag (ohne SG 49),3534040.26952,3433093.8000000003,3816096.5889299996,3518966.0,HRM2_KT_VS,,
HRM2_ERGBT,,Ergebnis aus betrieblicher Tätigkeit,136799.63646000018,-12267.5,125891.18568999972,16554.599999999627,HRM2_KT_VS,,
HRM2_neu_ER0034,34,Finanzaufwand,32633.14704,30278.0,33407.19506,83496.9,HRM2_KT_VS,,
HRM2_ER0340,340,Zinsaufwand,28433.88414,28087.5,29594.350850000003,77517.7,HRM2_KT_VS,,
HRM2_neu_ER3401,3401,Verzinsung kurzfristige Finanzverbindlichkeiten,1.49485,23587.0,23310.228850000003,72917.5,HRM2_KT_VS,,
HRM2_neu_ER3406,3406,Verzinsung langfristige Finanzverbindlichkeiten,23730.909,0.0,0.0,0.0,HRM2_KT_VS,,
HRM2_ER0341,341,Realisierte Kursverluste,45.56551,0.0,27.90222,46.0,HRM2_KT_VS,,
HRM2_ER0342,342,Kapitalbeschaffungs- und Verwaltungskosten,1225.41825,1901.2,1330.92524,1931.7,HRM2_KT_VS,,
HRM2_ER0343,343,Liegenschaftenaufwand FV,0.0,0.0,-4.0,0.0,HRM2_KT_VS,,
HRM2_ER0344,344,Wertberichtigungen Anlagen FV,926.59193,289.3,18.490869999999997,1.5,HRM2_KT_VS,,
HRM2_ER0349,349,Verschiedener Finanzaufwand,2001.68721,0.0,2439.5258799999997,4000.0,HRM2_KT_VS,,
HRM2_neu_ER0044,44,Finanzertrag,73803.0586,66762.2,79191.65973,66298.5,HRM2_KT_VS,,
HRM2_ER0440,440,Zinsertrag,11243.12098,10604.0,17667.48322,10584.0,HRM2_KT_VS,,
HRM2_ER0441,441,Realisierte Gewinne FV,2726.73048,513.5,2808.4947700000002,1293.2,HRM2_KT_VS,,
HRM2_ER0442,442,Beteiligungsertrag FV,101.54266,198.0,0.2145,1.0,HRM2_KT_VS,,
HRM2_neu_ER4420,4420,Dividenden auf Beteiligungen FV,0.0,197.0,0.0,0.0,HRM2_KT_VS,,
HRM2_ER0443,443,Liegenschaftenertrag FV,653.9775,586.9,0.0,0.0,HRM2_KT_VS,,
HRM2_ER0444,444,Wertberichtigungen Anlagen FV,0.0,0.0,0.0,0.0,HRM2_KT_VS,,
HRM2_ER0445,445,Finanzertrag aus Darlehen und Beteiligungen VV,42177.31871,39167.2,651.86278,38782.2,HRM2_KT_VS,,
HRM2_ER0446,446,Finanzertrag von öffentlichen Unternehmungen,0.0,0.0,42933.886,0.0,HRM2_KT_VS,,
HRM2_ER0447,447,Liegenschaftenertrag VV,16849.50712,15692.6,15067.1379,15538.1,HRM2_KT_VS,,
HRM2_ER0448,448,Erträge von gemieteten Liegenschaften,0.0,0.0,0.0,0.0,HRM2_KT_VS,,
HRM2_ER0449,449,übriger Finanzertrag,50.86115,0.0,62.58056,100.0,HRM2_KT_VS,,
HRM2_ER4490,davon 4490,Aufwertungen Verwaltungsvermögen,0.0,0.0,0.0,0.0,HRM2_KT_VS,,
HRM2_ERGFI,,Ergebnis aus Finanzierung,41169.91156000001,36484.2,45784.46467,-17198.399999999994,HRM2_KT_VS,,
HRM2_ERGOP,,Operatives Ergebnis,177969.5480200002,24216.699999999997,171675.65035999974,-643.8000000003667,HRM2_KT_VS,,
HRM2_neu_ER0038,38,Ausserordentlicher Aufwand,212449.18436,58359.1,186936.93016,25153.7,HRM2_KT_VS,,
HRM2_ER0380,380,a.o. Personalaufwand,0.0,0.0,0.0,0.0,HRM2_KT_VS,,
HRM2_ER0381,381,a.o. Sach- und Betriebsaufwand,0.0,0.0,0.0,0.0,HRM2_KT_VS,,
HRM2_ER0383,383,Zusätzliche Abschreibungen Sachanlagen und immat. Anlagen VV,47987.29604,25355.2,30046.36166,14008.9,HRM2_KT_VS,,
HRM2_neu_ER0384,384,a.o. Finanzaufwand ,0.0,0.0,0.0,0.0,HRM2_KT_VS,,
HRM2_ER3840,3840,a.o. Finanzaufwand (Geldwirksam),0.0,0.0,0.0,0.0,HRM2_KT_VS,,
HRM2_ER3841,3841,a.o. Finanzaufwand (Wertberichtigungen),0.0,0.0,0.0,0.0,HRM2_KT_VS,,
HRM2_ER0386,386,a.o.Transferaufwand (Geldwirksam),958.55975,0.0,0.0,0.0,HRM2_KT_VS,,
HRM2_ER0387,387,"Zusätzlich Abschreibungen Darlehen, Beteiligungen, Invest.-Beiträge VV",2729.2141,2586.9,10675.69084,10727.8,HRM2_KT_VS,,
HRM2_ER0389,389,Einlagen in das Eigenkapital,160774.11447,30417.0,146214.87766,417.0,HRM2_KT_VS,,
HRM2_neu_ER0048,48,Ausserordentlicher Ertrag,43225.22646,23263.4,24383.16561,25800.8,HRM2_KT_VS,,
HRM2_ER4800,4800 + 4801,a.o. Direkte Steuern natürliche und juristische Personen,0.0,0.0,0.0,0.0,HRM2_KT_VS,,
HRM2_ER4803,4802 + 4803,a.o. übrige direkte Steuern; a.o. Besitz- und Aufwandsteuern,0.0,0.0,0.0,0.0,HRM2_KT_VS,,
HRM2_ER0481,481,"a.o. Regalien, Konzessionen",0.0,0.0,0.0,0.0,HRM2_KT_VS,,
HRM2_ER0482,482,a.o. Entgelte,0.0,0.0,0.0,0.0,HRM2_KT_VS,,
HRM2_ER0483,483,a.o. verschiedene Erträge,0.0,0.0,0.0,0.0,HRM2_KT_VS,,
HRM2_ER0484,484,a.o. Finanzerträge,0.0,0.0,0.0,0.0,HRM2_KT_VS,,
HRM2_ER0485,485,a.o. Entnahmen aus Fonds und Spezialfinanzierungen,0.0,0.0,0.0,0.0,HRM2_KT_VS,,
HRM2_ER0486,486,a.o. Transfererträge,422.6152,0.0,0.0,0.0,HRM2_KT_VS,,
HRM2_ER0487,487,Zusätzliche Auflösung passivierter Investitionsbeiträge,0.0,0.0,0.0,0.0,HRM2_KT_VS,,
HRM2_ER0489,489,Entnahmen aus dem Eigenkapital,42802.61126,23263.4,24383.16561,25800.8,HRM2_KT_VS,,
HRM2_ER4895,davon 4895,Entnahmen aus Aufwertungsreserven,0.0,0.0,0.0,0.0,HRM2_KT_VS,,
HRM2_ERGAO,,Ausserordentliches Ergebnis,-169223.9579,-35095.7,-162553.76455,647.0999999999985,HRM2_KT_VS,,
HRM2_ERGER,,Gesamtergebnis Erfolgsrechung,8745.590120000183,-10879.0,9121.885809999745,3.2999999996318365,HRM2_KT_VS,,
HRM2_ER0003,3,Aufwand,3781149.23022,3637249.4000000004,4021211.6274499996,3716598.9000000004,HRM2_KT_VS,,
HRM2_ER0004,4,Ertrag,3789894.82034,3626370.4000000004,4030333.5132599995,3716602.1999999997,HRM2_KT_VS,,
HRM2_IR0050,50,Sachanlagen,237503.49939,226733.4,216981.67106,204734.9,HRM2_KT_VS,,
HRM2_IR0051,51,Investitionen auf Rechnung Dritter,0.0,0.0,0.0,0.0,HRM2_KT_VS,,
HRM2_IR0052,52,Immaterielle Anlagen,13911.73283,18238.3,10638.947460000001,17236.6,HRM2_KT_VS,,
